Team,Position,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Toronto Raptors,F,Rudy Gay,Boston Celtics,L,03/13/2013,31:56,7,19,0.368,0,1,0.0,5,5,1.0,2,5,7,4,0,0,3,4,19,4
Toronto Raptors,C,Jonas Valanciunas,Boston Celtics,L,03/13/2013,34:12,4,7,0.571,0,0,0.0,1,2,0.5,3,4,7,0,0,0,1,3,9,-22
Toronto Raptors,G,DeMar DeRozan,Boston Celtics,L,03/13/2013,28:43,5,13,0.385,0,0,0.0,7,7,1.0,0,2,2,2,1,0,2,2,17,-19
Toronto Raptors,G,Kyle Lowry,Boston Celtics,L,03/13/2013,27:13,2,7,0.286,1,2,0.5,0,0,0.0,1,3,4,3,1,1,4,5,5,-10
Toronto Raptors,F,Rudy Gay,Charlotte Bobcats,W,03/15/2013,35:47,11,16,0.688,1,3,0.333,5,5,1.0,0,3,3,2,1,1,6,4,28,10
Toronto Raptors,F,Amir Johnson,Charlotte Bobcats,W,03/15/2013,43:49,5,11,0.455,0,0,0.0,2,2,1.0,8,13,21,1,2,3,6,2,12,11
Toronto Raptors,C,Jonas Valanciunas,Charlotte Bobcats,W,03/15/2013,20:30,5,6,0.833,0,0,0.0,0,1,0.0,0,6,6,1,0,1,0,4,10,2
Toronto Raptors,G,DeMar DeRozan,Charlotte Bobcats,W,03/15/2013,30:52,1,5,0.2,0,0,0.0,7,8,0.875,0,4,4,4,0,1,3,1,9,-1
Toronto Raptors,G,Kyle Lowry,Charlotte Bobcats,W,03/15/2013,26:46,3,10,0.3,1,4,0.25,0,0,0.0,1,5,6,2,2,1,1,5,7,0
Toronto Raptors,F,Rudy Gay,Miami Heat,L,03/17/2013,37:04,11,20,0.55,2,6,0.333,3,3,1.0,4,4,8,4,1,0,3,2,27,-16
Toronto Raptors,F,Amir Johnson,Miami Heat,L,03/17/2013,36:54,9,18,0.5,0,0,0.0,0,0,0.0,8,10,18,3,1,0,2,3,18,-10
Toronto Raptors,C,Jonas Valanciunas,Miami Heat,L,03/17/2013,29:27,7,8,0.875,0,0,0.0,4,4,1.0,5,2,7,0,0,0,4,2,18,-8
